# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	9640
#@/user_id	71976ba1-830a-45d3-bed3-0cdf4d8efa78
xuan zhong 	選中	c=0 d=0.1 t=6664
xuan zhong gu 	選中故	c=1 d=1 t=6665
xue 	學	c=1 d=1 t=6310
xue xi 	學習	c=2 d=1 t=9510
xue zhan 	血戰	c=1 d=1 t=7199
xun 	尋	c=2 d=1.89137 t=6827
xun jia 	詢價	c=2 d=1.95123 t=7028
xun lei 	迅雷	c=1 d=1 t=4882
xun wen 	詢問	c=3 d=1.0057 t=5934
xun zhao 	尋找	c=1 d=1 t=6655
ya 	呀	c=2 d=1 t=6522
ya chi 	牙齒	c=1 d=1 t=4006
ya jin 	押金	c=2 d=1.9802 t=6696
yan 	焉	c=5 d=1 t=9335
yan 	言	c=7 d=1.00001 t=8972
yan 	鹽	c=1 d=1 t=3419
yan chang 	延長	c=1 d=1 t=2496
yan hui 	顏回	c=1 d=1 t=6423
yan ren 	閹人	c=1 d=1 t=6301
yan se 	顏色	c=1 d=1 t=9188
yan zhong 	嚴重	c=1 d=1 t=47
yan zi 	晏子	c=1 d=1 t=5673
yang 	殃	c=1 d=1 t=4824
yang 	養	c=3 d=1 t=4262
yang pin 	樣品	c=20 d=1.09072 t=9304
yang pin fei 	樣品費	c=2 d=1.82696 t=3131
yao 	姚	c=6 d=4.02203 t=4568
yao 	徼	c=1 d=1 t=5233
yao 	藥	c=6 d=1.46466 t=3383
yao 	要	c=28 d=1.53221 t=9487
yao bu 	要不	c=1 d=1 t=2297
yao chuan 	謠傳	c=1 d=1 t=8026
yao qiu 	要求	c=2 d=1 t=8854
ye 	也	c=84 d=2.70101 t=9477
ye 	業	c=6 d=3.09399 t=6312
ye shi 	也是	c=6 d=1.10387 t=8384
ye wu 	業務	c=5 d=1 t=9108
yi 	一	c=6 d=1.00583 t=8739
yi 	亦	c=6 d=1.00007 t=7159
yi 	以	c=42 d=1.00306 t=8439
yi 	宜	c=1 d=1 t=4873
yi 	矣	c=2 d=1.0567 t=5240
yi 	義	c=9 d=1.22782 t=8967
yi 	翼	c=1 d=1 t=2084
yi ban 	一般	c=5 d=1 t=6583
yi bao 	醫保	c=1 d=1 t=2896
yi bi 	一筆	c=1 d=1 t=1416
yi biao 	儀表	c=1 d=1 t=2167
yi bu 	一步	c=1 d=1 t=7034
yi bu fen 	一部分	c=3 d=1.97531 t=8520
yi ceng 	一層	c=1 d=1 t=7698
yi chang 	異常	c=1 d=1 t=7680
yi ci 	一次	c=10 d=2.0807 t=8904
yi ci xing 	一次性	c=3 d=1 t=8499
yi de 	懿德	c=1 d=1 t=5642
yi dian 	一點	c=4 d=1 t=6576
yi ding 	一定	c=2 d=1.00011 t=8381
yi duan 	一段	c=2 d=1.00033 t=9215
yi dun 	一頓	c=2 d=1 t=8759
yi fang 	以防	c=1 d=1 t=6601
yi fen 	一份	c=3 d=2.83712 t=5763
yi feng 	一封	c=1 d=1 t=5514
yi fu 	一副	c=1 d=1 t=3968
yi fu 	一幅	c=1 d=1 t=4788
yi ge 	一個	c=30 d=1.77405 t=9541
yi geng xin 	已更新	c=1 d=1 t=6953
yi gong 	一共	c=3 d=1.0177 t=7468
yi hou 	以後	c=2 d=1 t=5264
yi hui 	一回	c=1 d=1 t=3190
yi ji 	以及	c=6 d=1.65378 t=7925
yi jian 	意見	c=1 d=1 t=4173
yi jing 	已經	c=13 d=1.19065 t=8282
yi jiu 	依舊	c=1 d=1 t=9612
yi ju 	一句	c=2 d=1.90937 t=8654
yi lang 	伊朗	c=7 d=1 t=8394
yi liang che 	一輛車	c=2 d=1.81058 t=932
yi ming 	譯名	c=1 d=1 t=1930
yi qi 	一起	c=12 d=1.0172 t=9044
yi qian 	以前	c=8 d=1.0002 t=8813
yi qie 	一切	c=1 d=1 t=653
yi shang 	以上	c=5 d=2.73701 t=4435
yi si 	意思	c=24 d=1.94649 t=8801
yi si la ba 	意思喇叭	c=1 d=1 t=6608
yi si lan bao 	伊斯蘭堡	c=13 d=1.92273 t=9421
yi tai 	一臺	c=1 d=1 t=7212
yi tao 	一套	c=1 d=1 t=9532
yi wan cheng 	已完成	c=1 d=1 t=6950
yi wei 	一位	c=1 d=1 t=7209
yi xia 	一下	c=5 d=1.02272 t=8171
yi xia 	以下	c=2 d=1.80654 t=6813
yi xiang 	意象	c=1 d=1 t=617
yi xie 	一些	c=3 d=1 t=9555
yi yang 	一樣	c=2 d=1.00046 t=8887
yi yi 	意義	c=1 d=1 t=7204
yi zhang 	一張	c=2 d=1 t=7208
yi zhi 	一直	c=5 d=1.82699 t=7555
yi zhi 	一致	c=3 d=1.00024 t=8548
yi zhong 	一種	c=2 d=1.93239 t=8023
yin 	因	c=1 d=1 t=3883
yin 	淫	c=5 d=1.28794 t=5070
yin 	銀	c=1 d=1 t=9490
yin 	音	c=2 d=1 t=3882
yin du 	印度	c=1 d=1 t=7303
yin hai 	銀海	c=1 d=1 t=5453
yin hang 	銀行	c=37 d=2.31461 t=8815
yin wei 	因爲	c=15 d=1.81951 t=9094
yin xiang 	印象	c=1 d=1 t=1471
ying 	影	c=1 d=1 t=3921
ying gai 	應該	c=10 d=1.00684 t=9622
ying gai shi 	應該是	c=1 d=1 t=7792
ying hang 	英航	c=1 d=1 t=1696
ying she 	映射	c=1 d=1 t=3922
ying shi 	螢石	c=3 d=1.37531 t=5999
ying wen 	英文	c=144 d=8.25367 t=9544
ying wen ban 	英文版	c=1 d=1 t=1288
ying xiang 	影響	c=3 d=1 t=8078
ying xiong 	英雄	c=1 d=1 t=6415
ying ye dian 	營業點	c=1 d=1 t=3060
ying yu 	英語	c=5 d=1.01553 t=9147
yong 	勇	c=2 d=1.96079 t=8978
yong 	用	c=33 d=1.00647 t=8959
yong he 	永和	c=0 d=0.1 t=6470
yong he jiu nian 	永和九年	c=1 d=1 t=6471
yong hu 	用戶	c=1 d=1 t=2475
yong hu ming 	用戶名	c=1 d=1 t=1960
yong pin 	用品	c=1 d=1 t=1527
yong tu 	用途	c=1 d=1 t=1528
yong wan 	用完	c=1 d=1 t=2952
yong yu 	用於	c=1 d=1 t=8508
you 	又	c=4 d=1 t=9030
you 	憂	c=3 d=2.92168 t=5045
you 	有	c=84 d=1.35133 t=9607
you 	油	c=5 d=1.41895 t=9606
you 	猶	c=3 d=1 t=5576
you 	由	c=2 d=1.00002 t=6826
you 	遊	c=1 d=1 t=4024
you ce 	右側	c=2 d=1 t=9254
you fei 	油費	c=2 d=1 t=6774
you ji 	郵寄	c=2 d=1.63445 t=6126
you jian 	郵件	c=2 d=1.08543 t=6007
you kong 	有空	c=1 d=1 t=2590
you li 	尤里	c=2 d=1.00053 t=3660
you qian 	有錢	c=1 d=1 t=8033
you suo 	有所	c=1 d=1 t=5586
you tu 	右圖	c=0 d=0.1 t=4042
you tu bao e 	右圖保額	c=1 d=1 t=4043
you wu 	尤物	c=1 d=1 t=7082
you xi 	遊戲	c=7 d=1.88389 t=9388
you xian 	有限	c=1 d=1 t=3360
you xiang 	郵箱	c=3 d=1 t=6092
you xie 	有些	c=3 d=1.04375 t=8163
you zai 	悠哉	c=2 d=1.97045 t=4023
yu 	于	c=8 d=1.00001 t=8727
yu 	愈	c=1 d=1 t=5656
yu 	於	c=5 d=1.42367 t=5616
yu 	欲	c=1 d=1 t=2312
yu 	與	c=4 d=1.0001 t=7101
yu 	雨	c=2 d=1.99501 t=2608
yu 	餘	c=1 d=1 t=9444
yu 	魚	c=1 d=1 t=2602
yu dao 	遇到	c=1 d=1 t=1620
yu fa 	語法	c=2 d=1 t=6596
yu qi 	預期	c=1 d=1 t=6945
yu shi 	玉石	c=1 d=1 t=5807
yu suan 	預算	c=2 d=1.97045 t=3810
yu yan 	語言	c=8 d=1 t=9157
yuan 	元	c=6 d=1 t=8422
yuan 	怨	c=3 d=1.93707 t=5627
yuan 	遠	c=5 d=1.25437 t=5615
yuan bu yuan yi 	願不願意	c=1 d=1 t=413
yuan fang 	遠方	c=1 d=1 t=87
yuan gong 	員工	c=2 d=1 t=6975
yuan lai 	原來	c=1 d=1 t=7546
yuan li 	原理	c=3 d=1.99036 t=3820
yuan nian 	元年	c=1 d=1 t=8447
yuan sheng 	原生	c=1 d=1 t=7308
yuan su 	元素	c=2 d=1.0973 t=6623
yuan tu 	原圖	c=1 d=1 t=2377
yuan yi 	願意	c=5 d=2.80904 t=8147
yuan yin 	原因	c=1 d=1 t=3605
yuan zi 	院子	c=2 d=1 t=7849
yue 	曰	c=3 d=1.07427 t=5631
yue 	月	c=12 d=1.55852 t=6949
yue du qi 	閱讀器	c=1 d=1 t=4829
yue fen 	月份	c=7 d=1.01015 t=6605
yue zu 	月租	c=2 d=1.47711 t=6905
yun 	蘊	c=2 d=1.97531 t=5667
yun 	運	c=4 d=3.34958 t=5368
yun dao 	運到	c=4 d=1.00752 t=7798
yun fei 	運費	c=6 d=1.01278 t=7826
yun fu 	孕婦	c=1 d=1 t=374
yun long 	雲龍	c=1 d=1 t=2519
yun pan 	雲盤	c=3 d=1.99005 t=9473
yun shu 	運輸	c=1 d=1 t=6824
yun xing 	運行	c=6 d=3.14933 t=3950
yun xu 	允許	c=4 d=2.93992 t=3770
za 	咋	c=3 d=1 t=6520
zai 	再	c=16 d=1.08555 t=9213
zai 	哉	c=2 d=1 t=7079
zai 	在	c=96 d=3.7155 t=9489
zai ci 	再次	c=1 d=1 t=1631
zai xian 	在線	c=25 d=1 t=9391
zan 	攢	c=2 d=1.18452 t=886
zan 	讚	c=4 d=1 t=8814
zan gou 	攢夠	c=1 d=1 t=931
zan shi 	暫時	c=1 d=1 t=53
zao 	早	c=1 d=1 t=9090
zao 	皂	c=3 d=1 t=9089
zao dian 	早點	c=1 d=1 t=8112
ze 	則	c=18 d=1.00032 t=8712
ze 	擇	c=3 d=1.9802 t=8717
ze da 	責打	c=1 d=1 t=4149
ze hui gei 	則會給	c=1 d=1 t=8051
ze min 	澤民	c=1 d=1 t=4473
zen me 	怎麼	c=14 d=1.41621 t=7410
zeng 	憎	c=1 d=1 t=1201
zeng song 	贈送	c=1 d=1 t=4130
zha dan 	炸彈	c=1 d=1 t=7508
zhai diao 	摘掉	c=1 d=1 t=411
zhai yue 	齋月	c=1 d=1 t=6525
zhan 	戰	c=1 d=1 t=1224
zhan che 	戰車	c=2 d=1.31982 t=8932
zhan guo 	戰國	c=2 d=1 t=4015
zhan guo ce 	戰國策	c=1 d=1 t=2319
zhan you 	佔有	c=1 d=1 t=5910
zhan zheng 	戰爭	c=4 d=3.44987 t=4937
zhang 	帳	c=2 d=1 t=5150
zhang 	張	c=2 d=1.00001 t=7195
zhang 	章	c=3 d=1 t=8910
zhang 	長	c=1 d=1 t=5670
zhang dan 	賬單	c=2 d=1 t=8544
zhang hao 	賬號	c=4 d=1 t=8462
zhang hu 	賬戶	c=10 d=2.70272 t=5819
zhang hu shang 	賬戶上	c=2 d=1.93707 t=2959
zhang jia 	漲價	c=2 d=1 t=7272
zhang yi mou 	張藝謀	c=4 d=3.32251 t=3555
zhao 	召	c=1 d=1 t=3995
zhao 	找	c=18 d=1.43763 t=8896
zhao 	昭	c=27 d=1.32127 t=7597
zhao dao 	找到	c=3 d=2.35253 t=1051
zhao ji 	着急	c=4 d=1.10593 t=4060
zhao pian 	照片	c=1 d=1 t=7215
zhe 	着	c=3 d=1 t=8161
zhe 	者	c=9 d=1.99131 t=7185
zhe 	這	c=14 d=1.00011 t=7845
zhe ben shu 	這本書	c=1 d=1 t=7325
zhe bian 	這邊	c=21 d=1.31268 t=9431
zhe ci 	這次	c=1 d=1 t=259
zhe dong 	這棟	c=1 d=1 t=9174
zhe ge 	這個	c=36 d=1.68789 t=9412
zhe jian 	這件	c=1 d=1 t=3584
zhe ju 	這句	c=1 d=1 t=308
zhe li 	這裏	c=3 d=1.00013 t=4531
zhe me 	這麼	c=5 d=1 t=5853
zhe shi 	這是	c=5 d=1.00012 t=8793
zhe tiao 	這條	c=1 d=1 t=1105
zhe xie 	這些	c=2 d=1 t=8208
zhe yang 	這樣	c=10 d=1.00046 t=9479
zhe zhong 	這種	c=4 d=1.87372 t=8832
zhen 	珍	c=3 d=1.79667 t=4831
zhen 	真	c=2 d=1.14086 t=7270
zhen dui 	針對	c=1 d=1 t=9551
zheng 	徵	c=3 d=2.07513 t=5625
zheng 	整	c=2 d=1.93707 t=2879
zheng 	正	c=3 d=1.00638 t=8055
zheng 	爭	c=2 d=1.12246 t=5646
zheng 	鄭	c=1 d=1 t=4289
zheng ba 	爭霸	c=1 d=1 t=4030
zheng chang 	正常	c=2 d=1.94176 t=7993
zheng dao 	掙到	c=1 d=1 t=8006
zheng fu 	政府	c=1 d=1 t=7026
zheng ge 	整個	c=1 d=1 t=7430
zheng ming 	證明	c=1 d=1 t=4317
zheng qian 	掙錢	c=2 d=1.5599 t=8190
zheng que 	正確	c=2 d=1.00038 t=4046
zheng ren 	證人	c=1 d=1 t=8507
zheng shi 	正式	c=1 d=1 t=3612
zheng zai 	正在	c=1 d=1 t=198
zhi 	之	c=56 d=1.90707 t=9547
zhi 	只	c=8 d=2.10197 t=9550
zhi 	執	c=2 d=1.9802 t=3681
zhi 	指	c=1 d=1 t=3295
zhi 	植	c=1 d=1 t=6311
zhi 	殖	c=1 d=1 t=6314
zhi 	知	c=3 d=1.00118 t=6567
zhi 	至	c=2 d=1.29229 t=3260
zhi 	致	c=1 d=1 t=719
zhi dao 	知道	c=8 d=1.01314 t=8845
zhi dong 	制動	c=1 d=1 t=2183
zhi fu 	支付	c=12 d=2.92256 t=6698
zhi gong 	職工	c=1 d=1 t=3544
zhi hou 	之後	c=1 d=1 t=7530
zhi hu 	知乎	c=3 d=1.00022 t=2882
zhi jia 	之家	c=10 d=1.93239 t=9411
zhi jie 	直接	c=9 d=2.01313 t=8522
zhi jue 	直覺	c=2 d=1.97531 t=7558
zhi liang 	質量	c=3 d=1 t=8851
zhi meng 	之夢	c=1 d=1 t=4345
zhi neng 	只能	c=2 d=1 t=8369
zhi nian 	執念	c=1 d=1 t=8064
zhi pei 	支配	c=1 d=1 t=2360
zhi piao 	支票	c=4 d=1.18508 t=3052
zhi qian 	之前	c=19 d=1.2119 t=7522
zhi ren 	之人	c=4 d=3.44987 t=4938
zhi shao 	至少	c=1 d=1 t=6656
zhi shi 	只是	c=3 d=1.0061 t=4401
zhi shi 	指示	c=2 d=1.00228 t=3380
zhi sun 	止損	c=1 d=1 t=8113
zhi wei 	職位	c=1 d=1 t=1199
zhi xu yao 	只需要	c=1 d=1 t=6039
zhi yan 	直言	c=1 d=1 t=1209
zhi yao 	只要	c=4 d=2.10151 t=7990
zhi you 	只有	c=6 d=1.00376 t=9073
zhi zhong 	之中	c=1 d=1 t=681
zhong 	中	c=15 d=2.49233 t=8733
zhong 	忠	c=2 d=1 t=3683
zhong 	種	c=2 d=1.03996 t=4422
zhong 	衆	c=3 d=1.99006 t=2305
zhong 	鍾	c=7 d=1.00067 t=4585
zhong dong 	中東	c=4 d=1.96741 t=9435
zhong guo 	中國	c=7 d=1.05041 t=8892
zhong guo ren 	中國人	c=1 d=1 t=7443
zhong liang 	重量	c=1 d=1 t=5543
zhong ni 	仲尼	c=1 d=1 t=4304
zhong wen 	中文	c=49 d=2.25018 t=9560
zhong wen ban 	中文版	c=8 d=2.26223 t=4365
zhong yao 	重要	c=1 d=1 t=3587
zhong yi 	中醫	c=2 d=1.72253 t=3886
zhong ying wen 	中英文	c=2 d=1.48919 t=2082
zhou 	周	c=4 d=1.12369 t=9379
zhou bian 	周邊	c=0 d=0.1 t=1931
zhou bian gei wo 	周邊給我	c=1 d=1 t=1932
zhou chao 	周朝	c=1 d=1 t=4334
zhou liu 	週六	c=1 d=1 t=2622
zhou sui 	週歲	c=1 d=1 t=2907
zhu 	主	c=3 d=1.00098 t=5637
zhu 	住	c=2 d=1.88692 t=9079
zhu 	朱	c=5 d=1.981 t=8607
zhu ce 	註冊	c=7 d=1 t=6929
zhu fu 	主婦	c=1 d=1 t=4587
zhu guo 	株國	c=2 d=1.00004 t=2173
zhu hou 	諸侯	c=2 d=1.99501 t=4620
zhu ji 	主機	c=6 d=1.10868 t=4565
zhu ren 	主人	c=1 d=1 t=1202
zhu su 	住宿	c=1 d=1 t=5786
zhu ti qu 	主題曲	c=1 d=1 t=7306
zhu yao 	主要	c=1 d=1 t=4763
zhuan 	轉	c=8 d=1 t=8410
zhuan gei 	轉給	c=1 d=1 t=2362
zhuan ji 	轉機	c=1 d=1 t=8393
zhuan jie 	轉借	c=1 d=1 t=3004
zhuan men 	專門	c=1 d=1 t=1032
zhuan ru 	轉入	c=1 d=1 t=5758
zhuan yi 	轉移	c=1 d=1 t=764
zhuan zhang 	轉賬	c=12 d=4.15693 t=8518
zhuan zhu 	專注	c=1 d=1 t=1523
zhuang 	撞	c=1 d=1 t=3262
zhuang ji 	裝機	c=2 d=1 t=8930
zhuang tai 	狀態	c=2 d=1 t=9579
zhuang zi 	莊子	c=1 d=1 t=7320
zhui zong 	追蹤	c=4 d=2.19038 t=2200
zhun 	準	c=2 d=1.99005 t=6293
zhun bei 	準備	c=1 d=1 t=8238
zi 	子	c=10 d=1.00267 t=8274
zi 	自	c=1 d=1 t=7055
zi ben 	資本	c=1 d=1 t=801
zi chan 	子產	c=1 d=1 t=6399
zi ding yi 	自定義	c=4 d=3.6303 t=9556
zi dong 	自動	c=1 d=1 t=3103
zi fu 	字符	c=5 d=3.40131 t=9640
zi ji 	自己	c=16 d=2.1385 t=8032
zi jin 	資金	c=1 d=1 t=823
zi liao 	資料	c=3 d=1.98028 t=5267
zi mu 	字母	c=3 d=2.58939 t=9595
zi ran 	自然	c=1 d=1 t=4440
zi xun 	諮詢	c=3 d=1.07916 t=6100
zi yong 	自用	c=2 d=1.83946 t=5343
zi you 	自由	c=8 d=1.00003 t=9353
zi yuan 	資源	c=1 d=1 t=4131
zong 	總	c=47 d=1.094 t=9445
zong ji 	總計	c=1 d=1 t=2984
zong jie 	總結	c=1 d=1 t=6515
zong shi 	總是	c=1 d=1 t=9450
zou 	走	c=4 d=1 t=6430
zou guo 	走過	c=1 d=1 t=1104
zu 	卒	c=3 d=1.00003 t=6233
zu 	族	c=1 d=1 t=2248
zu 	租	c=3 d=1.12818 t=8694
zu 	足	c=3 d=1.01426 t=7933
zu fang 	租房	c=1 d=1 t=5414
zu lin 	租賃	c=3 d=1.89198 t=6769
zui 	最	c=6 d=1.00001 t=9129
zui duo 	最多	c=1 d=1 t=3927
zui hao 	最好	c=5 d=1.00028 t=8212
zui jin 	最近	c=6 d=1.97045 t=8903
zui shao 	最少	c=1 d=1 t=6801
zui xin 	最新	c=5 d=1.0009 t=5902
zuo 	做	c=32 d=1.28972 t=9554
zuo 	坐	c=1 d=1 t=6545
zuo 	左	c=1 d=1 t=3256
zuo cheng 	做成	c=1 d=1 t=1299
zuo de 	做的	c=1 d=1 t=1120
zuo guo 	做過	c=3 d=1.99501 t=7968
zuo wei 	作爲	c=1 d=1 t=3338
zuo ye 	作業	c=1 d=1 t=7654
zuo you 	左右	c=1 d=1 t=385
zuo zhe 	作者	c=1 d=1 t=3159
zuo zhuan 	左傳	c=12 d=1.84789 t=9395
